plntname,centralwavelng,bandwidth,plntransdep,plnradj,plnratror,plntranmid
XO-2 N b,0.7582,0.0012,,,0.10640,
XO-2 N b,0.7665,0.0012,,,0.10686,
XO-2 N b,0.8839,0.0012,,,0.10362,
GJ 3470 b,0.5520,0.0490,0.591200,,,
GJ 3470 b,0.6010,0.0490,0.613500,,,
GJ 3470 b,0.6500,0.0480,0.599900,,,
GJ 3470 b,0.6990,0.0490,0.594500,,,
GJ 3470 b,0.7480,0.0490,0.593700,,,
GJ 3470 b,0.7960,0.0490,0.621500,,,
GJ 3470 b,0.8450,0.0490,0.609300,,,
GJ 3470 b,0.8950,0.0490,0.609800,,,
GJ 3470 b,1.1350,0.0300,0.610100,,,
GJ 3470 b,1.1650,0.0300,0.605000,,,
GJ 3470 b,1.1950,0.0300,0.607700,,,
GJ 3470 b,1.2250,0.0300,0.603500,,,
GJ 3470 b,1.2550,0.0300,0.612600,,,
GJ 3470 b,1.2850,0.0300,0.608200,,,
GJ 3470 b,1.3150,0.0300,0.605500,,,
GJ 3470 b,1.3450,0.0300,0.619600,,,
GJ 3470 b,1.3750,0.0300,0.617800,,,
GJ 3470 b,1.4050,0.0300,0.611100,,,
GJ 3470 b,1.4350,0.0300,0.612700,,,
GJ 3470 b,1.4650,0.0300,0.613600,,,
GJ 3470 b,1.4950,0.0300,0.612400,,,
GJ 3470 b,1.5250,0.0300,0.607900,,,
GJ 3470 b,1.5550,0.0300,0.612100,,,
GJ 3470 b,1.5850,0.0300,0.605700,,,
GJ 3470 b,1.6150,0.0300,0.605900,,,
GJ 3470 b,1.6450,0.0300,0.606100,,,
GJ 3470 b,3.6000,0.7500,0.576300,,,
GJ 3470 b,4.5000,1.0000,0.594100,,,
K2-18 b,1.1560,0.0340,0.290500,,,
K2-18 b,1.1880,0.0310,0.293900,,,
K2-18 b,1.2190,0.0290,0.290300,,,
K2-18 b,1.2470,0.0280,0.292200,,,
K2-18 b,1.2750,0.0280,0.289100,,,
K2-18 b,1.3020,0.0270,0.291800,,,
K2-18 b,1.3290,0.0260,0.291900,,,
K2-18 b,1.3560,0.0270,0.296500,,,
K2-18 b,1.3820,0.0270,0.295500,,,
K2-18 b,1.4090,0.0270,0.297600,,,
K2-18 b,1.4370,0.0270,0.299000,,,
K2-18 b,1.4640,0.0280,0.289500,,,
K2-18 b,1.4920,0.0280,0.293000,,,
K2-18 b,1.5200,0.0280,0.292100,,,
K2-18 b,1.5480,0.0280,0.287500,,,
K2-18 b,1.5770,0.0290,0.292700,,,
K2-18 b,1.6060,0.0290,0.292500,,,
K2-18 b,0.6600,0.4600,0.287290,,,
K2-18 b,1.1400,0.0300,0.291620,,,
K2-18 b,1.1700,0.0300,0.290000,,,
K2-18 b,1.1900,0.0300,0.287250,,,
K2-18 b,1.2300,0.0300,0.290970,,,
K2-18 b,1.2500,0.0300,0.290920,,,
K2-18 b,1.2900,0.0300,0.289810,,,
K2-18 b,1.3100,0.0300,0.289690,,,
K2-18 b,1.3500,0.0300,0.296920,,,
K2-18 b,1.3800,0.0300,0.295450,,,
K2-18 b,1.4000,0.0300,0.295340,,,
K2-18 b,1.4400,0.0300,0.297090,,,
K2-18 b,1.4600,0.0300,0.290710,,,
K2-18 b,1.5000,0.0300,0.293470,,,
K2-18 b,1.5200,0.0300,0.289090,,,
K2-18 b,1.5600,0.0300,0.286860,,,
K2-18 b,1.5800,0.0300,0.289570,,,
K2-18 b,1.6100,0.0300,0.287820,,,
K2-18 b,3.5400,0.7900,0.284930,,,
K2-18 b,4.4900,1.0600,0.288220,,,
KELT-9 b,0.4805,,0.102000,,,
KELT-9 b,0.4824,,0.134000,,,
KELT-9 b,0.4861,,0.783000,,,
KELT-9 b,0.4924,,0.414000,,,
KELT-9 b,0.4958,,0.121000,,,
KELT-9 b,0.5018,,0.460000,,,
KELT-9 b,0.5167,,0.157000,,,
KELT-9 b,0.5169,,0.475000,,,
KELT-9 b,0.5173,,0.172000,,,
KELT-9 b,0.5184,,0.157000,,,
KELT-9 b,0.5189,,0.117000,,,
KELT-9 b,0.5198,,0.184000,,,
KELT-9 b,0.5227,,0.142000,,,
KELT-9 b,0.5235,,0.173000,,,
KELT-9 b,0.5276,,0.268000,,,
KELT-9 b,0.5317,,0.317000,,,
KELT-9 b,0.5363,,0.154000,,,
KELT-9 b,0.6456,,0.181000,,,
KELT-9 b,0.6563,,1.103000,,,
WASP-79 b,0.8080,0.4450,1.139600,,,
WASP-79 b,0.6470,0.0450,1.072500,,,
WASP-79 b,0.7000,0.0500,1.095500,,,
WASP-79 b,0.7410,0.0320,1.102600,,,
WASP-79 b,0.7970,0.0550,1.117500,,,
WASP-79 b,0.8500,0.0500,1.120900,,,
WASP-79 b,0.9000,0.0500,1.161000,,,
WASP-79 b,0.9500,0.0500,1.207100,,,
WASP-79 b,1.0000,0.0500,1.128200,,,
WASP-79 b,1.1430,0.0350,1.148600,,,
WASP-79 b,1.1770,0.0350,1.151400,,,
WASP-79 b,1.2120,0.0350,1.139800,,,
WASP-79 b,1.2480,0.0350,1.139500,,,
WASP-79 b,1.2820,0.0350,1.138500,,,
WASP-79 b,1.3170,0.0350,1.143100,,,
WASP-79 b,1.3530,0.0350,1.141800,,,
WASP-79 b,1.3880,0.0350,1.163400,,,
WASP-79 b,1.4220,0.0350,1.152400,,,
WASP-79 b,1.4580,0.0350,1.153300,,,
WASP-79 b,1.4930,0.0350,1.153200,,,
WASP-79 b,1.5270,0.0350,1.141200,,,
WASP-79 b,1.5620,0.0350,1.142000,,,
WASP-79 b,1.5980,0.0350,1.128700,,,
WASP-79 b,1.6320,0.0350,1.120100,,,
WASP-79 b,3.5600,0.7600,1.122400,,,
WASP-79 b,4.5000,1.1200,1.139600,,,
HAT-P-41 b,0.2050,,1.077310,,,
HAT-P-41 b,0.2150,,1.047490,,,
HAT-P-41 b,0.2250,,1.116410,,,
HAT-P-41 b,0.2350,,0.951370,,,
HAT-P-41 b,0.2450,,1.090860,,,
HAT-P-41 b,0.2550,,0.937060,,,
HAT-P-41 b,0.2650,,1.055540,,,
HAT-P-41 b,0.2750,,0.925220,,,
HAT-P-41 b,0.2850,,0.959230,,,
HAT-P-41 b,0.2950,,1.003070,,,
HAT-P-41 b,0.3050,,1.065770,,,
HAT-P-41 b,0.3150,,0.995120,,,
HAT-P-41 b,0.3250,,1.058410,,,
HAT-P-41 b,0.3350,,0.982270,,,
HAT-P-41 b,0.3450,,0.995620,,,
HAT-P-41 b,0.3550,,1.032450,,,
HAT-P-41 b,0.3650,,1.001550,,,
HAT-P-41 b,0.3750,,1.002500,,,
HAT-P-41 b,0.3850,,1.045250,,,
HAT-P-41 b,0.3950,,0.932500,,,
HAT-P-41 b,0.4050,,1.030920,,,
HAT-P-41 b,0.4150,,1.015680,,,
HAT-P-41 b,0.4250,,1.039960,,,
HAT-P-41 b,0.4350,,1.021600,,,
HAT-P-41 b,0.4450,,1.027580,,,
HAT-P-41 b,0.4550,,1.037550,,,
HAT-P-41 b,0.4650,,1.036320,,,
HAT-P-41 b,0.4750,,1.033200,,,
HAT-P-41 b,0.4850,,1.020890,,,
HAT-P-41 b,0.4950,,1.043700,,,
HAT-P-41 b,0.5050,,1.033630,,,
HAT-P-41 b,0.5150,,1.066720,,,
HAT-P-41 b,0.5250,,1.024090,,,
HAT-P-41 b,0.5350,,1.032260,,,
HAT-P-41 b,0.5450,,1.053470,,,
HAT-P-41 b,0.5550,,1.048290,,,
HAT-P-41 b,0.5650,,1.046830,,,
HAT-P-41 b,0.5750,,1.035090,,,
HAT-P-41 b,0.5850,,1.073810,,,
HAT-P-41 b,0.5950,,1.046510,,,
HAT-P-41 b,0.6050,,1.041340,,,
HAT-P-41 b,0.6150,,1.037070,,,
HAT-P-41 b,0.6250,,1.014440,,,
HAT-P-41 b,0.6350,,1.016620,,,
HAT-P-41 b,0.6450,,1.029190,,,
HAT-P-41 b,0.6550,,1.067270,,,
HAT-P-41 b,0.6650,,1.002270,,,
HAT-P-41 b,0.6750,,1.030650,,,
HAT-P-41 b,0.6850,,1.010720,,,
HAT-P-41 b,0.6950,,1.014020,,,
HAT-P-41 b,0.7050,,1.074140,,,
HAT-P-41 b,0.7150,,1.032370,,,
HAT-P-41 b,0.7250,,1.042790,,,
HAT-P-41 b,0.7350,,1.027380,,,
HAT-P-41 b,0.7450,,1.042380,,,
HAT-P-41 b,0.7550,,1.047710,,,
HAT-P-41 b,0.7650,,1.061490,,,
HAT-P-41 b,0.7750,,1.057510,,,
HAT-P-41 b,0.7850,,1.108460,,,
KELT-9 b,0.6565,,1.020000,,,
KELT-9 b,0.8500,,0.400000,,,
KELT-9 b,0.8544,,0.510000,,,
KELT-9 b,0.8665,,0.480000,,,
WASP-121 b,0.2673,0.0799,,,0.13735,
WASP-121 b,0.2387,0.0236,,,0.15300,
WASP-121 b,0.2600,0.0200,,,0.13962,
WASP-121 b,0.2800,0.0200,,,0.13760,
WASP-121 b,0.2986,0.0172,,,0.12734,
WASP-33 b,0.4303,0.0103,,,0.10820,
WASP-33 b,0.4509,0.0103,,,0.10700,
WASP-33 b,0.4716,0.0103,,,0.10730,
WASP-33 b,0.4922,0.0103,,,0.10800,
WASP-33 b,0.5128,0.0103,,,0.10670,
WASP-33 b,0.5334,0.0103,,,0.10670,
WASP-33 b,0.5541,0.0103,,,0.10570,
WASP-33 b,0.5747,0.0103,,,0.10480,
WASP-33 b,0.5953,0.0103,,,0.10370,
WASP-33 b,0.6159,0.0103,,,0.10600,
WASP-33 b,0.6366,0.0103,,,0.10410,
WASP-33 b,0.6572,0.0103,,,0.10480,
WASP-33 b,0.6778,0.0103,,,0.10490,
WASP-33 b,0.6984,0.0103,,,0.10430,
WASP-33 b,0.7191,0.0103,,,0.10570,
WASP-33 b,0.7397,0.0103,,,0.10550,
WASP-33 b,0.5305,0.0105,,,0.10460,
WASP-33 b,0.5514,0.0105,,,0.10370,
WASP-33 b,0.5723,0.0105,,,0.10370,
WASP-33 b,0.5932,0.0105,,,0.10440,
WASP-33 b,0.6141,0.0105,,,0.10430,
WASP-33 b,0.6350,0.0105,,,0.10330,
WASP-33 b,0.6559,0.0105,,,0.10490,
WASP-33 b,0.6768,0.0105,,,0.10630,
WASP-33 b,0.6977,0.0105,,,0.10440,
WASP-33 b,0.7186,0.0105,,,0.10720,
WASP-33 b,0.7395,0.0105,,,0.10580,
WASP-33 b,0.7810,0.0110,,,0.10730,
WASP-33 b,0.8030,0.0110,,,0.10540,
WASP-33 b,0.8250,0.0110,,,0.10690,
WASP-33 b,0.8470,0.0110,,,0.10780,
WASP-33 b,0.8690,0.0110,,,0.10820,
HD 189733 b,1.1279,,2.426200,,,
HD 189733 b,1.1467,,2.434700,,,
HD 189733 b,1.1655,,2.437800,,,
HD 189733 b,1.1843,,2.433500,,,
HD 189733 b,1.2031,,2.426100,,,
HD 189733 b,1.2218,,2.425500,,,
HD 189733 b,1.2406,,2.418400,,,
HD 189733 b,1.2594,,2.430000,,,
HD 189733 b,1.2782,,2.416300,,,
HD 189733 b,1.2970,,2.428700,,,
HD 189733 b,1.3157,,2.426100,,,
HD 189733 b,1.3345,,2.428200,,,
HD 189733 b,1.3533,,2.443400,,,
HD 189733 b,1.3721,,2.444900,,,
HD 189733 b,1.3909,,2.439100,,,
HD 189733 b,1.4096,,2.451500,,,
HD 189733 b,1.4284,,2.449900,,,
HD 189733 b,1.4472,,2.440800,,,
HD 189733 b,1.4660,,2.431800,,,
HD 189733 b,1.4847,,2.448800,,,
HD 189733 b,1.5035,,2.424100,,,
HD 189733 b,1.5223,,2.439700,,,
HD 189733 b,1.5411,,2.430200,,,
HD 189733 b,1.5599,,2.431000,,,
HD 189733 b,1.5786,,2.440000,,,
HD 189733 b,1.5974,,2.426300,,,
HD 189733 b,1.6162,,2.421600,,,
HD 189733 b,1.6350,,2.436200,,,
WASP-76 b,1.1262,0.0219,1.155700,,,
WASP-76 b,1.1478,0.0211,1.158500,,,
WASP-76 b,1.1686,0.0206,1.157000,,,
WASP-76 b,1.1888,0.0198,1.155100,,,
WASP-76 b,1.2084,0.0193,1.153400,,,
WASP-76 b,1.2275,0.0190,1.161400,,,
WASP-76 b,1.2465,0.0189,1.157800,,,
WASP-76 b,1.2655,0.0192,1.157200,,,
WASP-76 b,1.2848,0.0193,1.157400,,,
WASP-76 b,1.3038,0.0188,1.141400,,,
WASP-76 b,1.3226,0.0188,1.148000,,,
WASP-76 b,1.3415,0.0189,1.168600,,,
WASP-76 b,1.3605,0.0192,1.171300,,,
WASP-76 b,1.3800,0.0199,1.172100,,,
WASP-76 b,1.4000,0.0200,1.164900,,,
WASP-76 b,1.4202,0.0203,1.171400,,,
WASP-76 b,1.4406,0.0206,1.169100,,,
WASP-76 b,1.4615,0.0212,1.170100,,,
WASP-76 b,1.4831,0.0220,1.168900,,,
WASP-76 b,1.5053,0.0224,1.173700,,,
WASP-76 b,1.5280,0.0230,1.170700,,,
WASP-76 b,1.5515,0.0241,1.165200,,,
WASP-76 b,1.5762,0.0253,1.151800,,,
WASP-76 b,1.6021,0.0264,1.159800,,,
WASP-76 b,1.6295,0.0283,1.153500,,,
KELT-11 b,1.1370,0.0250,0.203100,,,
KELT-11 b,1.1630,0.0250,0.199400,,,
KELT-11 b,1.1880,0.0250,0.198200,,,
KELT-11 b,1.2120,0.0250,0.198500,,,
KELT-11 b,1.2380,0.0250,0.196300,,,
KELT-11 b,1.2620,0.0250,0.197700,,,
KELT-11 b,1.2880,0.0250,0.198900,,,
KELT-11 b,1.3120,0.0250,0.192800,,,
KELT-11 b,1.3370,0.0250,0.196100,,,
KELT-11 b,1.3630,0.0250,0.204400,,,
KELT-11 b,1.3870,0.0250,0.206800,,,
KELT-11 b,1.4130,0.0250,0.207000,,,
KELT-11 b,1.4380,0.0250,0.210700,,,
KELT-11 b,1.4620,0.0250,0.209300,,,
KELT-11 b,1.4880,0.0250,0.209700,,,
KELT-11 b,1.5120,0.0250,0.205300,,,
KELT-11 b,1.5380,0.0250,0.206700,,,
KELT-11 b,1.5620,0.0250,0.207200,,,
KELT-11 b,1.5870,0.0250,0.208200,,,
KELT-11 b,1.6130,0.0250,0.205200,,,
KELT-11 b,1.6370,0.0250,0.202800,,,
WASP-103 b,0.3943,0.0150,,,0.11459,
WASP-103 b,0.4093,0.0150,,,0.11191,
WASP-103 b,0.4243,0.0150,,,0.11375,
WASP-103 b,0.4393,0.0150,,,0.11317,
WASP-103 b,0.4543,0.0150,,,0.11283,
WASP-103 b,0.4693,0.0150,,,0.11399,
WASP-103 b,0.4843,0.0150,,,0.11378,
WASP-103 b,0.4993,0.0150,,,0.11476,
WASP-103 b,0.5143,0.0150,,,0.11483,
WASP-103 b,0.5293,0.0150,,,0.11414,
WASP-103 b,0.5443,0.0150,,,0.11577,
WASP-103 b,0.5593,0.0150,,,0.11408,
WASP-103 b,0.5743,0.0150,,,0.11383,
WASP-103 b,0.5893,0.0150,,,0.11449,
WASP-103 b,0.6043,0.0150,,,0.11397,
WASP-103 b,0.5893,0.0020,,,0.11598,
WASP-21 b,0.5290,0.0100,,,0.09960,
WASP-21 b,0.5390,0.0100,,,0.10060,
WASP-21 b,0.5490,0.0100,,,0.10030,
WASP-21 b,0.5590,0.0100,,,0.10350,
WASP-21 b,0.5690,0.0100,,,0.10330,
WASP-21 b,0.5790,0.0100,,,0.10490,
WASP-21 b,0.5890,0.0100,,,0.10870,
WASP-21 b,0.5990,0.0100,,,0.10510,
WASP-21 b,0.6090,0.0100,,,0.10490,
WASP-21 b,0.6190,0.0100,,,0.10240,
WASP-21 b,0.6290,0.0100,,,0.10520,
WASP-21 b,0.6390,0.0100,,,0.10430,
WASP-21 b,0.6490,0.0100,,,0.10260,
WASP-21 b,0.6590,0.0100,,,0.10260,
WASP-21 b,0.6690,0.0100,,,0.10250,
WASP-21 b,0.6790,0.0100,,,0.10030,
WASP-21 b,0.6890,0.0100,,,0.10360,
WASP-21 b,0.6990,0.0100,,,0.10030,
WASP-21 b,0.7090,0.0100,,,0.10290,
WASP-21 b,0.7190,0.0100,,,0.10120,
WASP-21 b,0.7290,0.0100,,,0.10040,
WASP-21 b,0.7390,0.0100,,,0.10220,
WASP-21 b,0.7490,0.0100,,,0.10170,
WASP-21 b,0.7730,0.0100,,,0.10270,
WASP-21 b,0.7830,0.0100,,,0.09980,
WASP-21 b,0.7930,0.0100,,,0.10220,
WASP-21 b,0.8030,0.0100,,,0.10190,
WASP-21 b,0.8130,0.0100,,,0.10080,
WASP-21 b,0.8230,0.0100,,,0.09950,
WASP-21 b,0.8330,0.0100,,,0.10470,
WASP-21 b,0.8430,0.0100,,,0.10220,
WASP-21 b,0.8530,0.0100,,,0.10140,
WASP-21 b,0.8630,0.0100,,,0.10070,
WASP-21 b,0.8730,0.0100,,,0.10040,
WASP-21 b,0.8830,0.0100,,,0.09890,
WASP-21 b,0.8930,0.0100,,,0.10000,
WASP-21 b,0.9030,0.0100,,,0.10130,
WASP-117 b,1.1262,0.0308,0.747250,,,
WASP-117 b,1.1562,0.0293,0.748100,,,
WASP-117 b,1.1848,0.0279,0.751770,,,
WASP-117 b,1.2123,0.0269,0.746880,,,
WASP-117 b,1.2389,0.0265,0.743740,,,
WASP-117 b,1.2656,0.0269,0.750760,,,
WASP-117 b,1.2925,0.0267,0.740480,,,
WASP-117 b,1.3190,0.0263,0.740980,,,
WASP-117 b,1.3454,0.0265,0.746220,,,
WASP-117 b,1.3723,0.0274,0.752440,,,
WASP-117 b,1.4000,0.0280,0.752490,,,
WASP-117 b,1.4283,0.0285,0.754650,,,
WASP-117 b,1.4572,0.0294,0.755480,,,
WASP-117 b,1.4873,0.0308,0.751040,,,
WASP-117 b,1.5186,0.0318,0.743790,,,
WASP-117 b,1.5514,0.0337,0.739220,,,
WASP-117 b,1.5862,0.0360,0.740680,,,
WASP-117 b,1.6237,0.0390,0.744730,,,
WASP-69 b,0.5250,0.0200,,,0.13240,
WASP-69 b,0.5450,0.0200,,,0.13397,
WASP-69 b,0.5650,0.0200,,,0.13310,
WASP-69 b,0.5850,0.0200,,,0.13289,
WASP-69 b,0.6050,0.0200,,,0.13274,
WASP-69 b,0.6250,0.0200,,,0.13259,
WASP-69 b,0.6450,0.0200,,,0.13337,
WASP-69 b,0.6650,0.0200,,,0.13210,
WASP-69 b,0.6840,0.0200,,,0.13230,
WASP-69 b,0.7050,0.0200,,,0.13209,
WASP-69 b,0.7250,0.0200,,,0.13294,
WASP-69 b,0.7450,0.0200,,,0.13204,
WASP-69 b,0.7750,0.0200,,,0.13146,
WASP-69 b,0.7950,0.0200,,,0.13129,
WASP-69 b,0.8150,0.0200,,,0.13206,
WASP-69 b,0.8350,0.0200,,,0.13134,
WASP-69 b,0.8550,0.0200,,,0.13163,
WASP-69 b,0.8750,0.0200,,,0.13127,
WASP-69 b,0.8950,0.0200,,,0.13143,
WASP-69 b,0.5643,0.0050,,,0.13310,
WASP-69 b,0.5693,0.0050,,,0.13312,
WASP-69 b,0.5743,0.0050,,,0.13268,
WASP-69 b,0.5793,0.0050,,,0.13334,
WASP-69 b,0.5843,0.0050,,,0.13379,
WASP-69 b,0.5893,0.0050,,,0.12984,
WASP-69 b,0.5943,0.0050,,,0.13224,
WASP-69 b,0.5993,0.0050,,,0.13191,
WASP-69 b,0.6043,0.0050,,,0.13248,
WASP-69 b,0.6093,0.0050,,,0.13324,
WASP-69 b,0.6143,0.0050,,,0.13049,
KELT-11 b,3.6000,,0.196100,,0.04430,
WASP-31 b,0.4093,0.0150,,,0.13340,
WASP-31 b,0.4243,0.0150,,,0.12880,
WASP-31 b,0.4393,0.0150,,,0.12950,
WASP-31 b,0.4543,0.0150,,,0.13190,
WASP-31 b,0.4676,0.0115,,,0.12990,
WASP-31 b,0.4869,0.0150,,,0.13260,
WASP-31 b,0.4993,0.0150,,,0.12850,
WASP-31 b,0.5143,0.0150,,,0.13100,
WASP-31 b,0.5293,0.0150,,,0.13160,
WASP-31 b,0.5443,0.0150,,,0.12890,
WASP-31 b,0.5593,0.0150,,,0.13190,
WASP-31 b,0.5765,0.0195,,,0.13110,
WASP-31 b,0.5893,0.0060,,,0.13030,
WASP-31 b,0.6020,0.0195,,,0.12920,
WASP-31 b,0.6189,0.0138,,,0.13050,
WASP-31 b,0.6295,0.0150,,,0.13120,
WASP-31 b,0.6485,0.0150,,,0.12850,
WASP-31 b,0.6631,0.0150,,,0.13030,
WASP-31 b,0.6781,0.0150,,,0.12760,
WASP-31 b,0.6931,0.0150,,,0.13030,
WASP-31 b,0.7081,0.0150,,,0.12960,
WASP-31 b,0.7231,0.0150,,,0.12800,
WASP-31 b,0.7381,0.0150,,,0.12890,
WASP-31 b,0.7554,0.0195,,,0.12660,
WASP-31 b,0.7681,0.0060,,,0.13060,
WASP-31 b,0.7798,0.0195,,,0.12720,
WASP-31 b,0.8000,0.0150,,,0.12720,
WASP-31 b,0.8131,0.0150,,,0.13160,
WASP-31 b,0.8336,0.0260,,,0.12900,
WASP-31 b,0.8983,0.1174,,,0.12690,
KELT-11 b,1.1262,0.0219,0.228710,,,
KELT-11 b,1.1478,0.0211,0.228590,,,
KELT-11 b,1.1686,0.0206,0.225080,,,
KELT-11 b,1.1888,0.0198,0.225110,,,
KELT-11 b,1.2084,0.0193,0.223400,,,
KELT-11 b,1.2275,0.0190,0.224320,,,
KELT-11 b,1.2465,0.0189,0.225110,,,
KELT-11 b,1.2655,0.0192,0.228660,,,
KELT-11 b,1.2847,0.0193,0.225700,,,
KELT-11 b,1.3038,0.0188,0.222020,,,
KELT-11 b,1.3226,0.0188,0.223430,,,
KELT-11 b,1.3415,0.0189,0.228620,,,
KELT-11 b,1.3605,0.0192,0.235190,,,
KELT-11 b,1.3800,0.0199,0.236550,,,
KELT-11 b,1.4000,0.0200,0.235060,,,
KELT-11 b,1.4202,0.0203,0.236600,,,
KELT-11 b,1.4406,0.0206,0.239850,,,
KELT-11 b,1.4615,0.0212,0.233780,,,
KELT-11 b,1.4831,0.0220,0.236940,,,
KELT-11 b,1.5053,0.0224,0.231970,,,
KELT-11 b,1.5280,0.0230,0.228560,,,
KELT-11 b,1.5516,0.0241,0.234310,,,
KELT-11 b,1.5762,0.0253,0.236170,,,
KELT-11 b,1.6021,0.0264,0.233020,,,
KELT-11 b,1.6294,0.0283,0.228650,,,
WASP-21 b,0.4635,0.0270,,,0.10664,
WASP-21 b,0.4860,0.0180,,,0.10645,
WASP-21 b,0.5090,0.0280,,,0.10548,
WASP-21 b,0.5355,0.0250,,,0.10489,
WASP-21 b,0.5589,0.0218,,,0.10292,
WASP-21 b,0.5733,0.0070,,,0.10085,
WASP-21 b,0.5798,0.0060,,,0.10406,
WASP-21 b,0.5853,0.0050,,,0.10366,
WASP-21 b,0.5893,0.0030,,,0.10939,
WASP-21 b,0.5933,0.0050,,,0.10453,
WASP-21 b,0.5988,0.0060,,,0.10168,
WASP-21 b,0.6053,0.0070,,,0.10275,
WASP-21 b,0.6159,0.0142,,,0.10434,
WASP-21 b,0.6330,0.0200,,,0.10315,
WASP-21 b,0.6580,0.0300,,,0.10289,
WASP-21 b,0.6855,0.0250,,,0.10285,
WASP-21 b,0.7047,0.0135,,,0.10208,
WASP-21 b,0.7242,0.0255,,,0.10184,
WASP-21 b,0.7445,0.0150,,,0.10200,
WASP-21 b,0.7695,0.0350,,,0.10241,
WASP-21 b,0.7970,0.0200,,,0.10176,
WASP-21 b,0.8220,0.0300,,,0.10232,
WASP-21 b,0.8485,0.0230,,,0.10268,
WASP-21 b,0.8700,0.0200,,,0.10318,
WASP-21 b,0.9000,0.0400,,,0.10317,
HAT-P-12 b,0.3950,0.0300,,,0.13710,
HAT-P-12 b,0.4250,0.0300,,,0.13740,
HAT-P-12 b,0.4550,0.0300,,,0.13750,
HAT-P-12 b,0.4825,0.0250,,,0.13680,
HAT-P-12 b,0.5075,0.0250,,,0.13870,
HAT-P-12 b,0.5300,0.0200,,,0.13660,
HAT-P-12 b,0.5500,0.0200,,,0.13690,
HAT-P-12 b,0.5734,0.0268,,,0.13900,
HAT-P-12 b,0.5893,0.0050,,,0.14080,
HAT-P-12 b,0.6059,0.0282,,,0.14020,
HAT-P-12 b,0.6400,0.0400,,,0.13900,
HAT-P-12 b,0.6850,0.0500,,,0.13940,
HAT-P-12 b,0.7367,0.0534,,,0.13820,
HAT-P-12 b,0.7684,0.0100,,,0.13880,
HAT-P-12 b,0.8067,0.0666,,,0.14110,
HAT-P-12 b,0.8750,0.0700,,,0.13980,
HAT-P-12 b,0.9450,0.0700,,,0.14370,
HAT-P-12 b,0.3950,0.0300,,,0.13450,
HAT-P-12 b,0.4250,0.0300,,,0.13870,
HAT-P-12 b,0.4550,0.0300,,,0.14040,
HAT-P-12 b,0.4825,0.0250,,,0.13880,
HAT-P-12 b,0.5075,0.0250,,,0.13950,
HAT-P-12 b,0.5300,0.0200,,,0.14120,
HAT-P-12 b,0.5500,0.0200,,,0.14030,
HAT-P-12 b,0.5734,0.0268,,,0.13840,
HAT-P-12 b,0.5893,0.0050,,,0.13770,
HAT-P-12 b,0.6059,0.0282,,,0.13850,
HAT-P-12 b,0.6400,0.0400,,,0.13800,
HAT-P-12 b,0.6850,0.0500,,,0.13900,
HAT-P-12 b,0.7367,0.0534,,,0.14630,
WASP-74 b,0.4590,0.1490,,,0.09218,
WASP-74 b,0.6220,0.1690,,,0.09564,
WASP-74 b,0.7640,0.1000,,,0.09499,
WASP-74 b,0.7870,0.1100,,,0.09281,
WASP-74 b,0.7980,0.1220,,,0.09320,
WASP-74 b,0.8990,0.1270,,,0.09352,
WASP-74 b,1.2400,0.2370,,,0.09014,
WASP-74 b,1.6470,0.2700,,,0.09300,
WASP-74 b,2.1700,0.3030,,,0.09062,
WASP-74 b,1.1260,0.0200,,,0.09094,
WASP-74 b,1.1560,0.0200,,,0.09097,
WASP-74 b,1.1840,0.0200,,,0.09068,
WASP-74 b,1.2120,0.0200,,,0.09096,
WASP-74 b,1.2380,0.0200,,,0.09119,
WASP-74 b,1.2660,0.0200,,,0.09088,
WASP-74 b,1.2920,0.0200,,,0.09124,
WASP-74 b,1.3190,0.0200,,,0.09147,
WASP-74 b,1.3450,0.0200,,,0.09080,
WASP-74 b,1.3720,0.0200,,,0.09157,
WASP-74 b,1.4000,0.0200,,,0.09127,
WASP-74 b,1.4280,0.0200,,,0.09117,
WASP-74 b,1.4570,0.0200,,,0.09156,
WASP-74 b,1.4870,0.0200,,,0.09115,
WASP-74 b,1.5180,0.0200,,,0.09071,
WASP-74 b,1.5510,0.0200,,,0.09084,
WASP-74 b,1.5860,0.0200,,,0.09122,
WASP-74 b,1.6250,0.0200,,,0.09071,
WASP-67 b,0.4590,0.1379,,,0.13230,
WASP-67 b,0.6220,0.1382,,,0.13450,
WASP-67 b,0.7640,0.1535,,,0.13370,
WASP-67 b,0.8989,0.1370,,,0.14240,
WASP-67 b,0.6489,0.1647,,,0.14450,
WASP-67 b,0.6641,0.0850,,,0.22900,
WASP-67 b,0.8380,0.1900,,,0.13100,
GJ 1132 b,1.1300,,0.255320,,,
GJ 1132 b,1.1490,,0.269400,,,
GJ 1132 b,1.1530,,0.260210,,,
GJ 1132 b,1.1580,,0.267660,,,
GJ 1132 b,1.1720,,0.276610,,,
GJ 1132 b,1.1770,,0.260200,,,
GJ 1132 b,1.1810,,0.265430,,,
GJ 1132 b,1.1910,,0.271610,,,
GJ 1132 b,1.1960,,0.274240,,,
GJ 1132 b,1.2050,,0.263670,,,
GJ 1132 b,1.2100,,0.263310,,,
GJ 1132 b,1.2190,,0.271940,,,
GJ 1132 b,1.2240,,0.265630,,,
GJ 1132 b,1.2280,,0.250870,,,
GJ 1132 b,1.2330,,0.245050,,,
GJ 1132 b,1.2380,,0.251120,,,
