kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec
7802719,K02247.01,Kepler-1157 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.457432670,132.1600600,2.32260,1.7570e+02,0.79,732.0,67.70,20.80,1,q1_q17_dr25_tce,4487.00,4.644,0.6120,283.121030,43.525639
11030475,K02248.01,Kepler-1813 b,CONFIRMED,CANDIDATE,0.8950,0,0,0,0,2.818147150,132.2533600,1.76300,2.7860e+02,1.30,1059.0,298.20,16.50,1,q1_q17_dr25_tce,5167.00,4.555,0.7870,292.239930,48.511570
11030475,K02248.02,,CANDIDATE,CANDIDATE,,0,0,0,0,9.490763800,131.5039600,2.71300,1.9740e+02,1.05,704.0,58.01,7.30,,,5290.00,4.604,0.7460,292.239930,48.511570
11030475,K02248.03,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0,0.761962470,132.7837100,1.28200,1.9020e+02,1.08,1638.0,1710.11,18.30,2,q1_q17_dr25_tce,5167.00,4.555,0.7870,292.239930,48.511570
5023956,K00233.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.824649000,147.4826620,4.22850,3.2185e+03,5.31,1508.0,1222.28,184.30,1,q1_q17_dr25_tce,6190.00,4.487,0.7930,295.241820,40.155209
12401863,K02331.01,Kepler-1193 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,2.832647249,131.8264200,2.30600,1.1470e+02,1.37,1453.0,1054.98,27.50,1,q1_q17_dr25_tce,5865.00,4.266,1.2720,288.144780,51.275620
5534941,K02332.01,Kepler-1827 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,3.700632510,133.1606500,5.40800,6.8600e+01,1.24,1329.0,737.02,29.80,1,q1_q17_dr25_tce,5423.00,4.105,1.4040,292.252470,40.792721
11121752,K02333.01,Kepler-380 b,CONFIRMED,CANDIDATE,0.9700,0,0,0,0,3.930839970,135.1939300,2.93200,1.0140e+02,1.20,1317.0,711.45,22.00,1,q1_q17_dr25_tce,6038.00,4.284,1.1910,282.394620,48.759140
11121752,K02333.02,Kepler-380 c,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,7.630081960,137.0794800,2.78000,1.2400e+02,1.39,1056.0,293.67,18.60,2,q1_q17_dr25_tce,6038.00,4.284,1.1910,282.394620,48.759140
2990873,K02335.01,Kepler-1194 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,16.223784790,136.0245400,2.54620,2.6230e+02,1.51,676.0,49.35,20.60,1,q1_q17_dr25_tce,5547.00,4.460,0.9250,291.699550,38.145271
9307509,K02096.01,Kepler-1794 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,9.762932840,139.1580200,3.06400,5.5320e+02,1.94,703.0,57.59,23.60,1,q1_q17_dr25_tce,5052.00,4.503,0.8160,300.619690,45.788921
10158729,K02097.01,Kepler-1092 b,CONFIRMED,CANDIDATE,0.9190,0,0,0,0,58.601926000,137.6682500,5.52200,3.9640e+02,2.06,508.0,15.80,19.10,1,q1_q17_dr25_tce,6250.00,4.440,1.0190,297.723140,47.112659
6105462,K02098.01,Kepler-1093 b,CONFIRMED,CANDIDATE,0.8160,0,0,0,0,25.082340200,134.1356800,6.42300,2.4460e+02,2.26,776.0,85.76,30.50,1,q1_q17_dr25_tce,6429.00,4.241,1.2620,284.978000,41.420158
3120355,K02099.01,Kepler-1094 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,78.099890800,139.4964600,8.42200,6.5690e+02,3.37,480.0,12.52,23.80,1,q1_q17_dr25_tce,5779.00,4.238,1.2840,292.301240,38.267040
6047072,K02100.01,Kepler-1095 b,CONFIRMED,CANDIDATE,0.9800,0,0,0,0,4.271037270,133.1402800,2.27590,1.8040e+02,1.22,1108.0,356.54,24.60,1,q1_q17_dr25_tce,5984.00,4.521,0.9060,293.262450,41.365120
9006186,K02169.03,Kepler-1130 d,CONFIRMED,CANDIDATE,0.6490,0,0,0,0,4.272264210,133.2186300,2.11300,4.8900e+01,0.64,981.0,218.63,13.70,3,q1_q17_dr25_tce,5450.00,4.563,0.8420,285.207490,45.384350
9006186,K02169.04,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,2.192519030,132.2332000,1.84500,1.8100e+01,0.37,1225.0,533.25,6.60,4,q1_q17_dr25_tce,5450.00,4.563,0.8420,285.207490,45.384350
11410904,K02171.01,Kepler-1131 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,3.532324290,134.7472700,2.76500,2.2420e+02,1.43,1159.0,427.65,12.80,1,q1_q17_dr25_tce,5761.00,4.492,0.9560,295.651490,49.261292
5021737,K00026.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,15.039463260,144.1374610,5.10080,5.2377e+03,12.36,962.0,202.60,181.60,1,q1_q17_dr25_tce,6501.00,4.212,1.4410,294.732820,40.150341
3862246,K00230.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.702495974,136.3084680,2.34210,4.7873e+03,37.24,981.0,219.08,101.10,1,q1_q17_dr25_tce,5408.00,4.476,0.8780,294.517460,38.956341
4173026,K02172.01,Kepler-1801 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.440873980,137.9711300,3.74300,8.2150e+02,3.41,829.0,111.52,22.20,1,q1_q17_dr25_tce,5738.00,4.426,0.9810,295.164000,39.201408
10471621,K02554.01,,CANDIDATE,CANDIDATE,0.5820,0,0,0,0,39.755764200,150.6074500,1.95800,6.2180e+02,13.72,325.0,2.64,10.20,2,q1_q17_dr25_tce,4405.00,4.732,0.5110,292.379790,47.644611
10471621,K02554.02,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0,10.271275270,135.1763100,3.02900,3.4350e+02,0.94,510.0,16.02,17.50,1,q1_q17_dr25_tce,4405.00,4.732,0.5110,292.379790,47.644611
5350244,K02555.01,Kepler-1276 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,12.572289700,143.0663000,4.76500,8.6500e+01,1.09,886.0,145.82,12.40,1,q1_q17_dr25_tce,6084.00,4.319,1.1690,287.856990,40.547180
5374403,K02556.01,Kepler-1277 b,CONFIRMED,CANDIDATE,0.9830,0,0,0,0,40.836630700,152.8734600,4.95600,2.6480e+02,1.50,496.0,14.30,18.70,1,q1_q17_dr25_tce,5529.00,4.457,0.9250,295.102420,40.572392
10925113,K02557.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,11.776107300,142.7055800,2.82900,2.8130e+02,1.31,619.0,34.75,15.10,1,q1_q17_dr25_tce,5096.00,4.618,0.6890,294.123900,48.348999
11769801,K02633.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,29.712318100,151.5603000,70.37070,3.8540e+02,46.43,870.0,135.31,130.00,1,q1_q17_dr25_tce,6440.00,3.984,1.9210,295.142940,49.993069
11752906,K00253.02,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,20.618034800,145.5123200,3.26700,7.6950e+02,1.57,359.0,3.92,16.30,2,q1_q17_dr25_tce,3757.00,4.681,0.5760,285.574340,49.962269
1995519,K02634.01,Kepler-1299 b,CONFIRMED,CANDIDATE,0.9520,0,0,0,0,19.940121100,142.3484900,4.28300,7.5890e+02,2.42,588.0,28.29,18.00,1,q1_q17_dr25_tce,5623.00,4.596,0.7630,286.150150,37.411369
4914566,K02635.01,Kepler-1300 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,22.242003200,144.7236400,7.53200,6.3500e+01,2.04,954.0,195.54,16.20,1,q1_q17_dr25_tce,5979.00,3.854,2.1640,289.033020,40.086891
6198182,K02636.01,Kepler-1864 b,CONFIRMED,CANDIDATE,0.9570,0,0,0,0,3.881483850,135.1231400,2.67900,3.6300e+01,0.59,1156.0,423.00,11.90,1,q1_q17_dr25_tce,5854.00,4.469,0.9790,289.686710,41.588928
10024051,K02409.01,Kepler-1228 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,0.577369336,132.4257950,1.08520,4.0040e+02,1.42,1757.0,2239.26,68.30,1,q1_q17_dr25_tce,5255.00,4.617,0.7160,296.553070,46.966290
8676038,K02410.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,186.654354830,187.3800339,10.51000,,,,,,,,,,,285.742980,44.857830
4349452,K00244.01,Kepler-25 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.720370263,178.5282970,2.73060,1.1801e+03,4.75,934.0,180.23,485.50,1,q1_q17_dr25_tce,6267.00,4.280,1.2580,286.638400,39.487881
8676038,K02410.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,86.593222940,201.0035479,7.98000,,,,,,,,,,,285.742980,44.857830
8073806,K02411.01,Kepler-1835 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.964073990,133.1580400,4.52600,7.8420e+02,3.21,808.0,100.96,22.90,1,q1_q17_dr25_tce,5903.00,4.437,0.9610,280.314880,43.985710
10419312,K02412.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.493237866,132.6363300,2.64400,2.5920e+02,9.48,2241.0,5975.48,20.70,1,q1_q17_dr25_tce,5002.00,3.344,4.1310,297.111570,47.534691
3234598,K02413.01,Kepler-383 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.904675230,144.3200900,3.28000,4.1240e+02,1.49,545.0,20.91,21.20,1,q1_q17_dr25_tce,4513.00,4.574,0.7220,291.342590,38.363129
10453588,K02484.01,Kepler-1253 b,CONFIRMED,CANDIDATE,0.9390,0,0,0,0,68.886101700,160.2995800,5.92500,1.4390e+02,1.47,501.0,14.91,19.50,1,q1_q17_dr25_tce,5753.00,4.200,1.2220,283.885100,47.637218
11125613,K02485.01,Kepler-1254 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,9.991152410,134.3933500,2.65700,3.9170e+02,1.68,660.0,44.77,16.70,2,q1_q17_dr25_tce,4838.00,4.524,0.7960,285.173340,48.770039
8074328,K02486.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,4.267961416,134.0706300,1.34270,1.2740e+02,1.42,1371.0,834.16,24.60,1,q1_q17_dr25_tce,6395.00,4.275,1.2370,280.690460,43.919182
7212184,K02487.01,Kepler-1255 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,36.292017000,132.1769100,8.19800,3.7470e+02,3.10,694.0,54.91,21.40,1,q1_q17_dr25_tce,5843.00,4.069,1.6150,295.239260,42.726479
6956014,K00031.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.925589891,169.6927500,1.96700,4.0080e+02,50.60,6637.0,460202.18,20.60,1,q1_q17_dr25_tce,4094.00,1.627,24.4880,294.031800,42.468845
9757613,K00250.02,Kepler-26 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.251213970,149.8864790,2.03710,2.0548e+03,2.64,385.0,5.17,68.60,2,q1_q17_dr25_tce,3879.00,4.708,0.5370,284.940980,46.566540
5307858,K02558.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,1.867281146,132.0774400,7.49500,7.0110e+02,31.18,1561.0,1405.94,58.50,1,q1_q17_dr25_tce,6117.00,4.457,1.0250,299.413330,40.428478
6605493,K02559.01,Kepler-1686 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.309918340,136.3978500,3.45500,1.1450e+02,1.21,913.0,164.38,19.20,1,q1_q17_dr25_tce,5806.00,4.353,1.1010,291.606750,42.035919
4670217,K02560.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,18.120938800,134.1761600,3.78100,5.0420e+02,1.68,543.0,20.58,15.80,1,q1_q17_dr25_tce,4905.00,4.536,0.7740,295.705170,39.756840
7259298,K02561.01,Kepler-1278 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.239417750,133.9838300,2.56900,7.7400e+01,0.77,1213.0,511.14,17.20,1,q1_q17_dr25_tce,6075.00,4.541,0.8580,282.956940,42.825619
9574179,K02637.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,3.988649990,134.8296000,3.51600,9.4200e+01,1.15,1233.0,547.73,12.40,1,q1_q17_dr25_tce,5692.00,4.288,1.1880,284.728940,46.206478
6211812,K02638.01,Kepler-1865 b,CONFIRMED,CANDIDATE,0.9700,0,0,0,0,2.524017517,133.8594600,1.19680,3.0300e+02,1.50,1203.0,495.14,19.80,1,q1_q17_dr25_tce,5420.00,4.487,0.8710,293.941160,41.590500
11391755,K02639.01,,CANDIDATE,CANDIDATE,0.6510,0,0,0,0,25.112336200,146.3464000,7.92200,3.9880e+02,2.22,691.0,53.73,11.80,1,q1_q17_dr25_tce,6133.00,4.367,1.1120,285.365170,49.201561
11391755,K02639.02,,CANDIDATE,CANDIDATE,,0,0,0,0,2.121023807,170.8500400,0.36730,2.6390e+02,5.75,1573.0,1446.50,6.40,,,6133.00,4.367,1.1120,285.365170,49.201561
9088780,K02640.01,,CANDIDATE,CANDIDATE,,0,0,0,0,33.180894530,136.4820180,15.24000,,,,,,,,,,,291.809840,45.435478
8894646,K02641.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,3.555579220,132.7520300,3.24000,6.0400e+01,0.84,1270.0,615.03,15.50,1,q1_q17_dr25_tce,5839.00,4.337,1.0820,294.995850,45.119579
3234598,K02413.02,Kepler-383 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,31.201220200,140.0704200,4.07700,3.6010e+02,1.47,406.0,6.44,13.70,2,q1_q17_dr25_tce,4513.00,4.574,0.7220,291.342590,38.363129
8611832,K02414.01,Kepler-384 b,CONFIRMED,CANDIDATE,0.9720,0,0,0,0,22.596825600,140.4265400,6.17900,1.4290e+02,1.30,670.0,47.70,22.20,1,q1_q17_dr25_tce,5610.00,4.301,1.1040,286.026120,44.782871
8611832,K02414.02,Kepler-384 c,CONFIRMED,CANDIDATE,0.9730,0,0,0,0,45.348638100,142.2504900,4.85800,1.6290e+02,1.61,531.0,18.84,15.90,2,q1_q17_dr25_tce,5610.00,4.301,1.1040,286.026120,44.782871
5621586,K02415.01,Kepler-1836 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.254195890,133.7295200,2.98780,4.6180e+02,2.12,1093.0,338.15,26.10,1,q1_q17_dr25_tce,6123.00,4.472,0.9870,292.315120,40.838821
9210387,K02416.01,Kepler-1837 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.906089020,131.5609600,2.40900,3.4070e+02,1.77,1012.0,247.83,9.30,1,q1_q17_dr25_tce,5966.00,4.493,0.9610,288.207640,45.683479
11852982,K00247.01,Kepler-1712 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.815044490,181.1262100,2.32440,1.0326e+03,1.91,391.0,5.52,46.70,1,q1_q17_dr25_tce,3732.00,4.736,0.5090,284.998600,50.146790
8559152,K02488.01,Kepler-1256 b,CONFIRMED,CANDIDATE,0.9740,0,0,0,0,12.412851800,140.3567900,4.29800,1.0810e+02,1.50,933.0,179.24,19.40,1,q1_q17_dr25_tce,5945.00,4.196,1.3460,291.474300,44.683510
2718778,K02489.01,Kepler-1844 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,3.924530090,132.4017900,3.69100,4.6350e+02,1.82,1074.0,314.25,25.30,1,q1_q17_dr25_tce,5776.00,4.554,0.8490,292.690400,37.934570
3122913,K02490.01,Kepler-1845 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.606530610,134.4163700,2.19400,7.7170e+02,1.88,584.0,27.47,17.80,1,q1_q17_dr25_tce,4703.00,4.582,0.7010,292.901610,38.297081
9229657,K02491.01,Kepler-1257 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.668312740,131.6882300,2.41410,2.6620e+02,1.48,1252.0,581.38,23.30,1,q1_q17_dr25_tce,5806.00,4.528,0.8990,296.075680,45.627060
10415227,K02562.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,2.932250900,133.7648000,2.93100,1.8120e+02,1.33,1312.0,700.81,13.10,1,q1_q17_dr25_tce,6106.00,4.487,0.9660,295.852660,47.503578
5175024,K02563.01,Kepler-1279 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,23.477255300,145.3641000,6.73500,1.4140e+02,1.34,738.0,70.05,17.60,1,q1_q17_dr25_tce,6384.00,4.361,1.1210,288.095640,40.365971
9026749,K02564.01,Kepler-1280 b,CONFIRMED,CANDIDATE,0.9560,0,0,0,0,66.557672800,181.3241000,10.53200,2.1420e+02,4.96,757.0,77.68,21.30,1,q1_q17_dr25_tce,5734.00,3.591,3.4050,293.573940,45.384541
12216278,K02565.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,2.019486070,132.9238000,5.24800,2.7540e+02,2.15,1430.0,988.37,27.90,1,q1_q17_dr25_tce,5884.00,4.481,0.9440,295.558200,50.828388
9159242,K02566.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.044682290,132.4640000,5.95100,7.1400e+01,0.86,1244.0,566.03,22.20,1,q1_q17_dr25_tce,5575.00,4.363,0.9800,293.674260,45.517239
12061096,K02642.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,15.050283130,141.5352200,1.84800,6.1520e+02,2.46,735.0,69.16,13.40,1,q1_q17_dr24_tce,5887.00,4.490,0.9890,291.136380,50.575939
5794240,K00254.01,Kepler-45 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,2.455240626,170.8217620,1.72722,3.6912e+04,10.60,730.0,67.30,1341.60,1,q1_q17_dr25_tce,3793.00,4.697,0.5680,292.872890,41.064270
6933567,K02643.01,Kepler-1301 b,CONFIRMED,CANDIDATE,0.9180,0,0,0,0,9.082334110,139.6548900,2.00800,2.9690e+02,1.35,734.0,68.75,15.80,1,q1_q17_dr25_tce,5354.00,4.587,0.7880,286.604160,42.440319
9993529,K02644.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.790539912,131.8770200,1.05670,2.7730e+02,1.24,1502.0,1200.65,31.50,1,q1_q17_dr25_tce,4791.00,4.541,0.7670,282.405940,46.904480
11303815,K02645.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.705782214,133.1560700,1.00700,2.7800e+02,1.82,1455.0,1060.41,11.50,1,q1_q17_dr25_tce,5387.00,4.380,1.0090,295.062410,49.049278
6044553,K02646.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.532086296,131.9134000,4.02300,4.9580e+02,16.99,1790.0,2417.28,85.20,1,q1_q17_dr25_tce,5271.00,4.636,0.6980,292.487030,41.311119
9654468,K02417.01,Kepler-1684 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,47.705256600,146.3164000,5.95900,1.1615e+03,2.89,347.0,3.42,22.80,1,q1_q17_dr25_tce,4551.00,4.609,0.6720,294.005430,46.310692
4349452,K00244.02,Kepler-25 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.238535444,171.7063250,3.52550,4.0160e+02,2.53,1185.0,465.61,274.50,2,q1_q17_dr25_tce,6267.00,4.280,1.2580,286.638400,39.487881
10027247,K02418.01,Kepler-1229 b,CONFIRMED,CANDIDATE,0.9370,0,0,0,0,86.829519000,189.2616200,7.46400,7.5100e+02,1.68,196.0,0.35,15.10,1,q1_q17_dr25_tce,3576.00,4.791,0.4630,297.486690,46.996712
6343170,K02419.01,Kepler-1230 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,9.956670350,136.5827000,3.53400,5.8680e+02,3.41,946.0,189.48,16.80,1,q1_q17_dr25_tce,6165.00,4.365,1.1150,283.264500,41.711449
7107802,K02420.01,Kepler-1231 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,10.417287220,137.4578400,4.12500,2.1040e+02,1.64,870.0,135.34,20.30,1,q1_q17_dr25_tce,5557.00,4.288,1.1510,288.588350,42.605659
11752632,K02492.01,Kepler-1258 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,0.984941669,133.3180100,1.97240,8.1400e+01,1.49,2335.0,7044.68,22.90,1,q1_q17_dr25_tce,5825.00,4.046,1.6620,285.404940,49.994740
10028535,K02493.01,Kepler-1259 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,0.663085361,131.9796100,1.15220,3.2270e+02,1.60,1681.0,1894.94,35.30,1,q1_q17_dr25_tce,5172.00,4.600,0.7670,297.841490,46.967682
7047207,K02494.01,Kepler-1260 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,19.118742500,138.4282400,6.80500,2.1750e+02,2.33,823.0,108.48,20.50,1,q1_q17_dr25_tce,5862.00,4.148,1.4630,295.591250,42.555241
5212220,K02495.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.087491010,131.7703400,1.61920,1.2640e+02,4.91,3081.0,21388.70,33.50,1,q1_q17_dr25_tce,5988.00,3.594,3.2040,297.859380,40.326939
9964748,K02496.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.183818383,131.8840300,1.39300,8.4300e+01,0.91,1775.0,2337.65,12.70,1,q1_q17_dr25_tce,6014.00,4.459,0.9920,297.048520,46.867981
9842937,K02567.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,4.988450990,133.7468400,7.45300,1.9390e+02,1.33,1055.0,292.71,23.30,1,q1_q17_dr25_tce,5695.00,4.411,0.9610,296.449010,46.623589
9757613,K00250.03,Kepler-26 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.543919702,136.2607500,1.87170,5.0700e+02,1.21,652.0,42.68,38.20,4,q1_q17_dr25_tce,3879.00,4.708,0.5370,284.940980,46.566540
8247770,K02569.01,,CANDIDATE,CANDIDATE,0.4270,0,0,0,0,8.281570720,136.2577500,3.10000,1.3920e+02,1.37,956.0,197.82,12.90,1,q1_q17_dr25_tce,5640.00,4.288,1.1750,296.603000,44.140820
6867588,K02571.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.826284420,132.2699300,0.96030,1.3490e+02,0.96,1629.0,1654.69,25.60,1,q1_q17_dr25_tce,5218.00,4.548,0.8290,293.137050,42.350479
7501646,K02572.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,6.377052950,136.9138400,1.94900,5.0280e+02,2.15,935.0,180.66,17.90,1,q1_q17_dr25_tce,5672.00,4.503,0.9650,281.592350,43.177879
11962284,K02647.01,Kepler-1302 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,8.839294620,135.5412500,1.71900,3.1620e+02,1.94,778.0,86.50,14.80,1,q1_q17_dr25_tce,5330.00,4.491,0.8700,290.989230,50.308060
2573056,K02648.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.631795416,132.5396300,1.07030,1.4520e+02,1.88,2797.0,14547.08,24.70,1,q1_q17_dr25_tce,6414.00,4.173,1.5190,290.847140,37.864052
6842682,K02649.01,Kepler-1303 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,7.561261520,135.6368000,2.85100,1.8060e+02,1.20,891.0,149.17,15.70,1,q1_q17_dr25_tce,5853.00,4.529,0.8950,284.287140,42.355610
8890150,K02650.01,Kepler-395 c,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,34.989784700,144.2091200,4.20800,4.9850e+02,1.14,292.0,1.71,11.50,1,q1_q17_dr25_tce,3765.00,4.725,0.5210,293.511080,45.136589
8890150,K02650.02,Kepler-395 b,CONFIRMED,CANDIDATE,0.9830,0,0,0,0,7.054294830,136.1896100,1.71600,3.5930e+02,1.00,497.0,14.46,11.20,2,q1_q17_dr25_tce,3765.00,4.725,0.5210,293.511080,45.136589
8838950,K02421.01,,CANDIDATE,CANDIDATE,0.9110,0,0,0,0,2.270501060,133.5421600,1.90300,1.0670e+02,0.55,903.0,157.05,15.90,1,q1_q17_dr25_tce,4671.00,4.721,0.5280,298.419310,45.071442
11360805,K02422.01,Kepler-1232 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,26.783893500,140.7539600,4.58400,3.6530e+02,1.59,523.0,17.69,20.90,1,q1_q17_dr25_tce,5242.00,4.512,0.8560,296.550050,49.102322
9845898,K02423.01,Kepler-1233 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,45.126216000,165.4206600,6.65600,3.7310e+02,2.32,604.0,31.54,17.10,1,q1_q17_dr25_tce,6499.00,4.378,1.1690,297.375090,46.662209
12453581,K02424.01,Kepler-1234 b,CONFIRMED,CANDIDATE,0.9860,0,0,0,0,11.940191010,136.5560300,2.86600,6.3170e+02,1.86,625.0,35.99,15.60,1,q1_q17_dr25_tce,5073.00,4.607,0.7480,287.522030,51.375858
11922678,K02425.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.512956740,133.7819800,3.06000,8.3100e+01,1.10,1434.0,999.60,22.50,1,q1_q17_dr25_tce,6453.00,4.326,1.1700,295.962830,50.240250
11179076,K02497.01,Kepler-1261 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,48.431300300,141.4561200,4.03000,8.8640e+02,2.78,396.0,5.81,17.30,1,q1_q17_dr25_tce,4891.00,4.516,0.8050,285.232450,48.806721
5364071,K00248.01,Kepler-49 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.203855862,170.2857310,2.54180,1.7659e+03,2.25,509.0,15.87,101.10,1,q1_q17_dr25_tce,3834.00,4.708,0.5390,292.294590,40.591789
5959719,K02498.01,Kepler-390 b,CONFIRMED,CANDIDATE,0.9220,0,0,0,0,6.738087010,133.3295300,2.59100,9.2900e+01,0.73,786.0,90.19,14.40,1,q1_q17_dr25_tce,5168.00,4.566,0.7690,291.628780,41.208599
5544903,K02499.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,7.575714140,138.2166000,2.35700,4.1850e+02,2.45,1075.0,315.80,12.80,1,q1_q17_dr25_tce,6418.00,4.395,1.1710,295.017400,40.728001
5542983,K02501.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,4.768876710,132.0988800,1.67200,1.1580e+02,2.11,1532.0,1303.61,20.00,1,q1_q17_dr25_tce,6063.00,3.926,1.8550,294.509770,40.726452
8256453,K02573.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,1,0,0,1.347512632,132.1278580,1.98170,2.6518e+03,23.45,1346.0,775.18,88.70,1,q1_q17_dr25_tce,5316.00,4.585,0.6850,298.777560,44.119942
9474493,K02574.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.512581697,132.8060900,1.57890,2.5910e+02,1.32,2009.0,3827.79,45.20,1,q1_q17_dr25_tce,5547.00,4.571,0.8200,295.466580,46.012402
4551663,K02576.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,12.077608840,140.4628700,2.23300,1.5100e+02,1.03,708.0,59.51,14.00,1,q1_q17_dr25_tce,5370.00,4.471,0.8450,288.771120,39.667980
12257999,K02577.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,18.555815650,132.0710500,5.37200,5.6590e+02,20.83,1793.0,2442.24,33.20,1,q1_q17_dr25_tce,5988.00,2.982,8.8410,291.287720,50.909149
6922203,K02578.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,13.330948690,133.7863200,1.42600,7.2560e+02,25.95,815.0,104.37,17.10,1,q1_q17_dr25_tce,5991.00,4.394,1.0390,281.260130,42.403290
