toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_dist,st_teff,st_logg,st_rad
1035.01,361413119,PC,09h36m36.07s,144.150273,-61d34m59.46s,-61.583182,-9.506,16.897,2459311.169,6.0749453,2.5945424,6048.081654,29.1368995,1487.40196,1583.896638,347.556,5964,3.7,2.4303801
1036.01,146172354,PC,10h31m28.11s,157.867112,-42d14m25.61s,-42.240448,10.992,-57.748,2459303.945,3.7795364,3.238,2340,6.10966,973.181,1556,184.015,5771,4.31,1.18
1037.01,363260203,FP,09h49m32.44s,147.385172,-63d18m23.32s,-63.306478,-19.687,10.953,2459308.306,1.2013272,3.4475374,427.3925883,3.7397226,22275.43501,3115.848249,279.698,9158,4.32,1.7416101
1038.01,90544017,FP,08h33m49.11s,128.454638,-49d56m25.25s,-49.940347,-15.5,7,2459273.372,3.2235985,2.159,680,5.51341,2064.8,,280.765,8904,4.09,2.17
1039.01,461867584,APC,09h58m45.25s,149.688545,-58d45m37.63s,-58.760453,-6.434,4.098,2459284.212,4.4205396,4.8490726,5756.69911,,359.5193874,1110.581228,2864.34,,,
104.01,231670397,KP,21h19m47.93s,319.949697,-58d08m56.16s,-58.148933,10.552,-10.658,2459038.864,4.0872994,5.586113,3572.17125,13.6237732,2242.36054,1755.076738,316.678,6036,3.93359,2.2186699
1040.01,310483807,FP,08h34m27.41s,128.61421,-61d29m17.74s,-61.488262,-11.78,6.725,2458520.657,2.55555,1.566,340,11.5901,3520.68,2145,732.432,10037,,6.04
1041.01,385624852,FP,09h13m36.54s,138.402252,-55d11m52.48s,-55.19791,-14.189,14.261,2459261.801,8.30792,3.228,8350,43.1068,2276.25,1924,305.034,9081,3.83,3.05
1042.01,360286627,PC,09h27m54.05s,141.975215,-61d19m48.14s,-61.33004,-11.595,3.139,2459331.366,0.7581018,1.078,780,10.0744,17894,3222,792.633,9917,3.75,3.51
1043.01,90448944,FP,08h33m12.56s,128.302319,-52d42m51.13s,-52.714202,-9.496,14.659,2459305.356,1.4415711,2.382,440,3.06814,4670.42,2303,208.055,6902,4.25,1.52
1044.01,463402815,PC,10h15m14.65s,153.811023,-58d45m59.01s,-58.766393,-14.441,6.214,2459308.044,1.0081743,2.1503902,3152.920559,,2580.13155,1817.733503,494.689,5215.2,,
1045.01,54044474,FP,10h39m33.05s,159.887704,-32d30m42.77s,-32.51188,-34.609,14.667,2459301.544,3.7039994,4.277,7590,17.57,3546.13,2149,300.696,7013.8,4.21,1.9
1046.01,309787037,FP,08h25m40.67s,126.419468,-60d54m27.05s,-60.907514,-1.536,-9.979,2459255.76,1.3038898,2.0447388,747.4366999,4.9129908,8225.723898,2428.920395,301.298,6762,4.11,1.75289
1047.01,370745311,FP,09h38m19.57s,144.581535,-67d30m18.35s,-67.505097,-35.412,24.084,2458544.791,0.62627,0.666,1880,5.72162,3235.57,2101,134.926,5622,4.5,0.93
1048.01,384549882,FP,09h06m06.65s,136.527702,-54d54m14.12s,-54.903922,-10.863,7.063,2458518.376,0.30412,0.748,1330,10.417,280833,6413,440.426,11892,4.14,2.52
1049.01,16288184,KP,16h55m04.52s,253.768848,-28d42m38.1s,-28.710584,-8.568,-5.562,2459363.821,2.1805771,2.9057811,16604.09271,16.6900682,1770.411541,1879.175846,314.995,6599,4.21017,1.2714601
105.01,144065872,KP,22h29m49.88s,337.457824,-48d00m11.16s,-48.003099,91.976,-6.861,2459084.585,2.1846669,2.86528,11708.02285,13.7028527,1362.138143,1549.44098,137.544,5630,4.37759,1.23824
1050.01,66818296,KP,15h59m50.94s,239.962248,-28d03m42.46s,-28.061794,-8.1,-9.639,2459336.868,3.7355697,4.3263124,16789.05956,21.0809254,1498.759661,1586.91165,405.908,6650,4.1639,1.57323
1051.01,259863352,FA,02h41m27.83s,40.365939,-71d27m45.9s,-71.462749,168.17,-56.04,2458657.737,21.701669,8.2676424,211.6567325,2.3751494,52.095,685.2,53.19149,5625,4.438,1.56486
1052.01,317060587,PC,22h30m02.47s,337.510274,-75d38m47.62s,-75.646561,-63.327,-1.942,2458332.941,9.139804,3.0912936,358.4157801,3.0629855,243.011763,1006.993283,129.804,5958.2,4.34,1.58
1053.01,112395568,FP,19h23m54.51s,290.977117,-33d21m05.1s,-33.351416,-18.692,-8.192,2458657.999,5.742625,2.860293,1105.760867,13.088532,,,263.729,5664,3.26574,3.86959
1054.01,366989877,CP,20h08m27.4s,302.114174,-54d19m03s,-54.317501,1.594,-15.903,2458664.971,15.5077301,5.04936,636.1674517,3.0547686,104.8330856,816.1018114,88.4343,6122,4.30881,1.17092
1055.01,320004517,CP,19h33m08.79s,293.286615,-54d31m57.82s,-54.532728,108.439,-82.632,2458661.063,17.4712881,4.297932,1219.549615,3.437103,53.3701121,689.3571404,57.2651,5783.54,4.49925,0.974669
1056.01,421894914,PC,22h37m02.09s,339.258703,-76d55m03.38s,-76.917605,9.716,-20.168,2458326.06,5.3079888,3.1395198,395.4716052,2.899717,603.2343378,1263.983088,168.354,6124.3,4.38,1.36963
1057.01,323132914,PC,08h31m59.26s,127.996917,-78d24m27.23s,-78.407564,117.721,-24.565,2458607.347,51.1648219,6.2549575,968.3134295,3.0311043,,,98.2855,5599,4.46138,0.968952
1058.01,31553893,PC,19h15m38.83s,288.911772,-31d47m26.93s,-31.790813,3.226,-16.323,2458663.024,11.1296402,7.1068241,968.6119325,12.9783824,1255.7,1518.2,338.831,5785,4.344,3.4475601
1059.01,380783252,PC,17h58m51.48s,269.714503,-60d55m21.82s,-60.922727,4.297,-207.409,2459378.714,9.4496506,2.021,19750,17.0216,38.5799,694,98.8783,5509,4.39758,0.94
106.01,38846515,KP,04h35m50.36s,68.959816,-64d01m37.34s,-64.027039,10.845,-0.499,2459386.715,2.8493824,3.806,7730,16.4149,3854.88,2195,364.411,6900,4.438,1.77
1060.01,101230735,APC,19h57m09.84s,299.290995,-48d56m04.11s,-48.934476,2.224,-14.604,2458653.968,2.068559,0.9982308,581.9546407,2.8451407,1195.987075,1499.862238,128.491,5687.9,4.6,1.13906
1061.01,253990973,FP,18h58m45.34s,284.688908,-41d14m32.94s,-41.242483,24.978,-71.79,2458654.253,0.540933,1.674337,257.347459,2.28501,,,133.171,5525,4.25342,1.21935
1062.01,299799658,CP,02h32m29.03s,38.120968,-78d01m25.26s,-78.023683,107.847,30.732,2458325.427,4.1150133,1.1960092,524.8418785,2.0840072,225.95716,988.8405704,82.1733,5394,4.50942,0.887336
1063.01,406976746,PC,15h22m13.32s,230.555493,-83d03m22.37s,-83.056214,-89.125,-9.6,2459374.315,10.0665634,1.981,640,2.09966,23.8187,615,61.1201,5552,4.61783,0.79
1064.01,79748331,CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,-100.891,2458656.668,6.4438568,1.9034071,1067.321975,2.4800254,60.8314178,712.2816141,68.0726,4803,4.52079,0.737189
1064.02,79748331,CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,-100.891,2458664.491,12.2264881,2.1689136,1245.05985,2.5664499,25.8972395,575.3513252,68.0726,4803,4.52079,0.737189
1065.01,7088246,KP,19h05m28.02s,286.36675,-50d04m02.46s,-50.06735,7.315,-0.862,2458654.348,2.160344,1.828854,19357.99299,22.503541,,,639.004,5780,4.32928,1.2
1066.01,201604954,KP,19h00m23.16s,285.096517,-54d53m36.03s,-54.893341,3.99,-37.19,2458657.833,4.606184,3.121643,13793.03487,12.962219,,,353.891,5670,4.3925,1.07
1067.01,201642601,KP,19h14m41.28s,288.672005,-59d34m45.66s,-59.57935,3.125,6.146,2459039.051,3.1316589,2.3372757,13763.71614,8.8310592,148.6554235,890.5635978,263.609,4351,4.438,0.76701
1068.01,6663331,KP,18h57m35.94s,284.399762,-49d08m18.65s,-49.138513,11.096,-5.764,2458656.633,3.180362,2.111521,21192.46332,13.446487,,,535.383,5498,4.47934,0.92
1069.01,31858843,KP,19h17m55.01s,289.479212,-32d51m36.45s,-32.860124,-16.778,-31.803,2458655.58,2.9776369,3.1240443,12242.37061,14.0369087,865.49299,1383.361352,197.996,5703,4.25824,1.22026
107.01,92352620,KP,20h55m07.98s,313.783239,-34d08m08.7s,-34.135751,26.376,-44.947,2459039.336,3.9502009,4.5643642,12813.76293,19.7058959,1364.08984,1549.995699,211.211,6153,4.18077,1.7103601
1070.01,31858844,FP,19h17m54.85s,289.478541,-32d51m40.78s,-32.861327,,,2458655.579,2.9776152,3.25697,43218.11168,26.88423,873.27,1386.5,,5740,4.29219,1.28
1071.01,120247528,KP,18h40m44.2s,280.184169,-58d27m33.8s,-58.459388,-27.094,-30.897,2458655.396,3.553814,2.056578,9979.266691,12.539744,,,290.198,5639,4.37172,1.07973
1072.01,140830390,FP,05h02m30.55s,75.627307,-72d54m50.39s,-72.913998,1.679,32.797,2459211.732,12.8379689,9.8464123,10539.01928,25.4886382,374.129,1225,703.878,5765,4.34773,2.4494
1073.01,158297421,CP,19h09m56.26s,287.484402,-49d39m53.79s,-49.664942,3.827,4.878,2459036.473,3.9228016,1.8736007,31510.90049,13.3368705,91.167589,788.0973496,300.67,4444,4.438,0.6983
1074.01,327301957,PC,20h43m02.64s,310.761004,-72d00m36.96s,-72.010267,20.031,42.175,2458662.651,13.9427597,3.7732511,1351.487637,2.8501548,28.093,587.18,107.356,5206,4.63095,0.741671
1075.01,351601843,PC,20h39m53.09s,309.971209,-65d26m58.92s,-65.449699,-99.737,-59.95,2458654.25,0.6047427,0.988221,912.4406978,1.8764454,528.02,1222.6,61.4592,4046,4.60963,0.653189
1076.01,360742636,KP,19h38m32.09s,294.633694,-55d19m48.97s,-55.330269,5.382,-38.112,2458654.163,2.5495659,2.5932887,14992.72479,12.8879433,757.1265011,1337.863673,248.46,5659,4.44653,1.03997
1077.01,369960846,PC,11h35m14.59s,173.810798,-88d05m46.37s,-88.096213,-22.788,9.977,2459362.468,1.6062803,1.975922,16266.09538,12.5747284,844.26,1374.8,463.683,5192,4.4617,0.914109
1078.01,370133522,CP,20h27m42.88s,306.928646,-56d27m44.23s,-56.462287,424.414,-1230.62,2458654.105,0.5182385,0.7499959,797.2618567,1.1403833,255.1432066,1019.33222,20.373,3325,4.88693,0.390989
1079.01,379240073,PC,18h52m28.68s,283.119492,-55d23m16.54s,-55.387928,-1.479,-2.677,2458656.383,3.164147,1.598864,7491.851204,13.276169,,,1179.27,6519,4.22068,1.48759
108.01,289793076,KP,21h07m50.76s,316.96148,-26d05m48.19s,-26.09672,3.479,-10.313,2458328.084,3.0440541,2.5984575,22236.01654,12.1086799,315.9871326,1075.318454,421.855,5523,4.52192,0.809868
1080.01,161032923,PC,18h25m28.4s,276.368325,-52d12m52.46s,-52.214573,-270.293,-69.552,2458654.06,3.965347,0.987454,4770.26147,2.034434,,,25.559,3296,4.96636,0.284
1081.01,253728991,PC,18h48m33.7s,282.140409,-40d06m42.37s,-40.11177,-5.214,-5.918,2458654.026,2.98278,3.109528,6136.231662,11.467011,,,354.05,6027,4.29978,1.23975
1082.01,261108236,PC,05h33m06.19s,83.275809,-80d48m55.72s,-80.815478,-10.282,45.685,2459165.538,16.3469682,3.8028602,2123.43017,3.6520826,8.9995482,441.74834,100.248,4310,4.57345,0.649613
1083.01,322270620,PC,19h47m17.33s,296.822194,-87d19m22.12s,-87.32281,-82.691,-290.716,2458666.87,12.958787,2.013102,3299.743118,2.704172,,,68.9109,3614,4.81257,0.448
1084.01,380589029,KP,17h55m33.77s,268.890707,-61d44m50.64s,-61.7474,1.031,-17.577,2459361.934,1.3484813,2.4279964,18573.32875,15.9886259,2707.000235,1839.678034,494.182,6346,4.38484,1.14759
1085.01,381979901,APC,05h10m25.3s,77.605399,-59d32m08.39s,-59.535664,1.584,17.711,2459185.342,3.254119,4.383,13410,14.8796,1520.71,,444.066,6102,4.28649,1.28
1086.01,468148930,PC,20h22m16.76s,305.56982,-88d34m06.58s,-88.568495,16.867,-14.683,2458655.293,3.7178739,5.4901064,4872.873933,14.7464854,1925.1,1689.4,736.397,5818,4.33787,2.0840001
1087.01,426077080,FP,15h52m00.24s,238.001011,-76d29m36.56s,-76.49349,-5.338,-9.267,2458630.772,9.30992,3.464,2220,14.2968,215.208,1067,416.25,6907,3.63,3.09
1088.01,343648136,FA,18h09m14.73s,272.311383,-76d18m03.44s,-76.300955,-23.549,-45.079,2458626.39,1.15395,2.236,1550,5.48364,3534.3,2148,240.901,6093,4.2,1.4
1089.01,129319156,FP,15h15m22.33s,228.84306,-52d53m09.56s,-52.885989,-10.161,-5.871,2458643.103,4.73703,3.902,2410,25.7144,53821,4243,778.127,11600,4.13,2.48
109.01,29344935,KP,20h52m51.71s,313.215475,-25d41m14.55s,-25.687376,1.053,-9.881,2458326.128,2.7667479,2.5998083,14853.82438,12.0222507,505.8869654,1209.575891,513.011,5346,4.48823,0.984866
1090.01,361034196,FP,16h08m03.92s,242.016315,-68d35m19.8s,-68.588832,5.989,2.514,2458628.963,2.19296,4.586,4933.74,22.7769,31883.5,3722,566.502,7009.8,3.6,2.95
1091.01,193413306,PC,14h48m24.27s,222.101134,-56d01m33.35s,-56.025931,-4.775,-15.261,2459359.555,1.725841,3.674,2710,15.0024,50469.2,4175,321.671,7348,3.9,2.39
1092.01,387079085,FP,14h28m05.49s,217.022882,-64d38m03.43s,-64.634285,-49.039,-21.072,2458601.381,1.1923,3.119,3730,30.666,40771.2,3958,209.919,6534,3.95,2.04
1093.01,382331352,FP,14h23m13.26s,215.805264,-63d02m45.54s,-63.045983,-3.135,-4.442,2458601.338,11.47606,6.083,3050,,,,1710.22,,,
1094.01,136274063,APC,15h21m59.72s,230.498827,-53d49m10.56s,-53.819601,-2.718,-4.896,2458640.614,0.59706,0.681,1030,9.05357,5261.65,2372,426.003,7710,3.98,2.28
1095.01,375223080,PC,08h55m52.55s,133.968965,-75d55m34.27s,-75.926187,-4.136,11.358,2459362.226,1.4823278,2.1602102,1993.756397,13.4659132,18197.21887,2962.245199,582.521,7066,3.78,2.6647301
1096.01,375225453,FP,08h55m18.4s,133.826684,-73d10m23.91s,-73.173308,-21.883,19.084,2459307.936,0.9209526,1.8602735,360.8801529,5.7349089,32740.36294,3430.762244,490.288,6553,3.65,2.8908899
1097.01,360630575,PC,12h39m06.21s,189.775859,-74d34m26.47s,-74.57402,-50.359,-6.874,2459376.411,9.1885056,2.482,420,2.17371,72.0326,811,79.5561,5876,4.48,0.98
1098.01,383390264,CP,12h50m21.43s,192.589285,-88d07m16s,-88.121111,-18.776,-18.086,2458629.909,10.1826982,2.8918097,688.0316535,3.1306969,198.3947855,957.199169,105.096,6153,4.34814,1.14582
1099.01,290348383,PC,21h54m52.36s,328.718171,-77d20m19.69s,-77.338802,224.864,-186.625,2458658.79,6.4409822,1.8342508,827.0970109,2.4623926,79.189,760.83,23.606,4867,4.438,0.800152
110.01,281459670,KP,00h22m28.45s,5.618525,-59d56m33.32s,-59.942589,-22.309,-4.893,2458328.04,3.1743474,2.6515124,15154.03816,14.4066833,718.9106151,1320.652244,342.14,5943,4.42524,1.15706
1100.01,318608749,PC,00h36m30.27s,9.126138,-83d34m01.44s,-83.567067,-0.23,1.169,2458341.917,20.07308,4.055,1230,4.18493,40.032,700,205.43,6033,4.37,1.15
1101.01,271581073,FP,21h18m12.35s,319.551469,-77d31m44.81s,-77.529113,16.363,-5.515,2459037.442,2.6690078,1.7690728,3344.040757,10.2264744,1697.69189,1637.134905,262.794,5803.5,4.07,1.56013
1102.01,311890977,FP,17h32m00.77s,263.003209,-76d51m29.75s,-76.858265,-33.273,-100.013,2458627.804,6.63371,2.122,1555.34,2.75375,,,58.0624,4138.1,4.54,0.63
1103.01,351603103,PC,20h40m20.82s,310.086743,-63d47m23.87s,-63.789963,17.057,-25.094,2459037.656,2.9419297,4.8645053,4449.851851,28.5292475,459.3606952,1180.750689,320.212,4437,,3.12602
1104.01,451599528,PC,18h38m53.11s,279.721286,-85d42m32.89s,-85.709137,147.495,-42.057,2459367.034,341.2811281,6.303026,972.5797241,4.7531892,121.1597998,846.173434,70.0154,6058.6,4.2,1.39203
1105.01,274151135,PC,09h44m12.95s,146.053969,-89d28m17.45s,-89.471513,-18.368,8.978,2459369.695,10.8681705,2.33,1420,2.86547,15.9782,556,79.5225,4664,4.55,0.76
1106.01,384513078,PC,16h52m26.41s,253.110033,-79d08m06.66s,-79.135182,10.476,-8.299,2458630.719,11.1149,2.26,900,14.7645,21.9713,603,523.425,5042,,4.94
1107.01,394561119,PC,10h22m25.89s,155.607863,-82d13m07.93s,-82.218869,9.065,2.896,2459364.621,4.07821,4.8460567,6059.230366,13.9127063,1619.023533,1617.830579,281.314,6501,4.08,1.74836
1108.01,295599256,FP,18h16m53.19s,274.221618,-68d11m52s,-68.197779,6.355,-13.85,2458655.549,7.14386,1.467,11146.4,22.1531,,,417.08,7860,4.15,1.91
1109.01,50309953,FP,02h00m47.64s,30.198486,-77d36m37.35s,-77.610376,58.003,-33.25,2459083.352,7.04083,2.979,1580,8.46404,852.336,1505,102.238,5317,4.49,0.91
111.01,355703913,KP,00h03m05.88s,0.774487,-62d28m09.54s,-62.469317,2.894,4.911,2458326.105,2.1061607,1.4673445,11945.16217,12.5432421,691.8411192,1308.040955,508.842,5380,4.4337,0.940697
1110.01,446549905,FP,19h07m10.04s,286.791829,-58d41m50.07s,-58.697242,3.879,-6.843,2458654.609,2.45466,2.331,4220,10.9489,1347.37,1687,243.838,6610,4.15,1.64
1111.01,412014494,FP,19h25m29.71s,291.373783,-60d56m27.75s,-60.941042,15.517,-8.387,2458663.002,11.46597,1.698,7250,19.5843,48.7332,736,312.461,7262,4,2.13
1112.01,369864738,FP,10h54m30.94s,163.628917,-87d16m11.05s,-87.269735,-5.215,-8.358,2458626.542,2.78186,2.456,490,4.92567,1323.21,1680,292.085,6819,3.92,2.21
1113.01,290348382,FP,21h54m50.6s,328.710839,-77d20m14.76s,-77.337433,247.896,-157.626,2458658.787,6.44049,1.854,7920,4.90147,7.46851,460,23.8853,3469,4.71,0.53
1114.01,409934330,APC,20h08m35.45s,302.147728,-71d33m08.79s,-71.552443,4.3,12.5,2459038.623,2.4888847,3.1066002,3465.60964,,773.3029498,1344.953181,174.475,8048,4.438,
1115.01,379286801,APC,18h53m12.44s,283.301843,-54d54m38.9s,-54.910806,-3.758,-12.916,2458658.327,4.45199,2.109,8483.38,15.8858,1013.74,1571,359.215,6708.3,4.2,1.57
1116.01,304100538,PC,01h50m47.99s,27.699972,-75d50m55.59s,-75.848774,10.497,-3.836,2458325.665,5.00999,1.7024171,463.4617977,2.1930769,210.6675109,971.6707749,94.4178,5551,4.46214,0.906282
1117.01,295541511,PC,18h14m24.49s,273.602061,-66d25m11.91s,-66.419974,-15.32,-38.643,2459362.459,2.2264788,2.3928515,573.8546583,2.6837971,897.6021689,1396.017051,167.598,5731,4.43,1.02422
1118.01,90919952,FP,18h29m43.9s,277.432937,-44d37m31.82s,-44.625506,-0.54,-5.003,2458660.163,4.13812,3.911,5560,,613.964,1386,,4898.4,,
1119.01,261369656,APC,19h30m25.16s,292.604815,-46d16m41.07s,-46.278074,19.136,-29.092,2458666.522,10.95663,3.588,3830,23.9726,619.065,1389,421.518,6456,3.92,2.07
112.01,388104525,KP,03h43m44.07s,55.933639,-65d11m37.61s,-65.19378,21.126,16.543,2459307.333,2.4997996,2.865171,14621.20596,13.8516093,907.8624196,1399.989438,302.448,5650,4.28867,1.13732
1120.01,143257766,FP,19h33m33.43s,293.389272,-45d53m33.6s,-45.892667,11.184,3.978,2458656.449,1.66255,3.285,6140,13.1846,6967.56,2545,386.323,7301,4.23,1.64
1121.01,24094603,FP,17h58m35.67s,269.648642,-46d03m55.88s,-46.065523,2.307,-2.24,2458658.611,4.07611,2.062,1454.18,,,,338.644,,,
1122.01,304774444,FP,18h45m28.68s,281.369481,-52d15m46.54s,-52.262928,4.1,-24.9,2458658.774,3.62654,3.298,910,4.22803,944.609,,249.826,6317,,1.38
1123.01,469782185,APC,19h29m33.96s,292.391505,-37d18m14.43s,-37.304009,-20.519,1.569,2458658.041,1.20928,1.886,11883.8,15.1764,,,161.932,5159.8,4.23,1.27
1124.01,128790976,APC,20h00m51.1s,300.212928,-43d58m57.1s,-43.982529,57.283,-119.195,2458657.431,3.51874,2.739,5770,21.1311,3347.64,2119,75.7145,6690,4.24,1.49
1125.01,80166433,PC,19h53m09.05s,298.287708,-46d22m11.97s,-46.369991,11.24,6.895,2458656.149,1.54602,0.852,405.173,,1186.27,1634,237.593,8271,3.95,
1126.01,405862830,FP,18h36m14.99s,279.062469,-43d37m14.18s,-43.620606,6.138,10.755,2458658.248,1.62652,3.355,975.82,2.62267,2204.18,1908,97.8115,5034,4.64,0.76
1127.01,269450900,FP,19h28m46.87s,292.195297,-36d00m00.94s,-36.00026,1.909,-0.117,2458657.631,2.32439,4.453,2704.18,,,,177.741,8268.5,3.93,
1128.01,425721385,FP,19h19m02.83s,289.761799,-43d04m27.2s,-43.074223,17.105,-55.58,2458663.152,13.5499,1.795,1180,6.24633,31.6652,660,222.529,6209,4.09,1.63
1129.01,91576611,FP,18h56m37.91s,284.157959,-29d23m54.09s,-29.398357,17.883,-14.764,2458659.069,4.43651,3.365,1520,19.9664,8233.41,2653,247.414,7101.9,3.91,2.32
113.01,97409519,KP,22h10m51.44s,332.714337,-30d44m58.99s,-30.749719,-0.71,-14.516,2458327.053,3.372877,2.63426,17163.60419,14.201803,615.165921,1270.187448,448.637,6050,4.45061,1.02
1130.01,254113311,CP,19h05m30.24s,286.376004,-41d26m15.5s,-41.43764,12.538,-27.18,2458657.898,8.34998,1.836,16680,11.1424,19.9348,588,58.2609,4236,4.52,0.74
1130.02,254113311,CP,19h05m30.24s,286.376004,-41d26m15.5s,-41.43764,12.538,-27.18,2458658.738,4.06719,1.783,2152.9,3.51616,48.044,733,58.2609,4236,4.52,0.69
1131.01,198213332,PC,16h33m44.05s,248.433545,+61d43m06s,61.718334,-4.999,6.335,2458684.06,0.58603,0.712,430,5.55614,1042.07,1582,222.74,5579,3.67,2.4
1132.01,267489265,FP,19h55m07.51s,298.781281,+54d46m53.2s,54.781445,-7.484,-20.775,2458683.679,1.55058,2.956,303.895,3.48188,,,286.668,7851,4.17,1.82
1133.01,69997672,FP,19h39m17.78s,294.824079,+31d57m28.93s,31.958037,-5.049,-28.421,2458684.235,1.80709,3.297,450,4.86242,7233.01,2569,233.369,6244,3.84,2.2
1134.01,122220263,FP,19h20m05.03s,290.02096,+36d38m15.99s,36.637774,21.767,15.98,2458688.528,,7.142,11740,18.2358,,,170.732,6277,4.09,1.65
1135.01,154872375,PC,12h53m35.13s,193.39637,+85d07m46.18s,85.129495,16.883,5.076,2459406.647,8.0277069,4.366,5760,8.98692,262.787,1121,114.048,5962.7,4.38,1.15
1136.01,142276270,PC,12h48m44.38s,192.184898,+64d51m18.99s,64.855276,0.937,-10.171,2458686.072,12.51781,4.065,2270,4.71512,77.6679,827,84.5362,5729,4.47,0.98
1136.02,142276270,PC,12h48m44.38s,192.184898,+64d51m18.99s,64.855276,0.937,-10.171,2458688.717,6.2567421,3.4720806,915.2022508,3.0022701,210.125477,971.0451593,84.5362,5729,4.47,0.977727
1136.03,142276270,PC,12h48m44.38s,192.184898,+64d51m18.99s,64.855276,0.937,-10.171,2458699.385,26.3218638,5.2070076,1596.12862,4.037327,30.9400396,601.5198535,84.5362,5729,4.47,0.977727
1136.04,142276270,PC,12h48m44.38s,192.184898,+64d51m18.99s,64.855276,0.937,-10.171,2458697.756,18.8047556,4.5912749,628.5897125,2.5408067,48.4454274,672.8727606,84.5362,5729,4.47,0.977727
1137.01,89389197,PC,20h04m42.64s,301.17768,+30d24m35.82s,30.409951,0.167,11.867,2458684.63,1.32047,1.181,850,41.8014,3011.4,2063,419.435,4919.6,,6.44
1138.01,110428269,FP,19h25m51.14s,291.463084,+25d11m21.97s,25.189437,1.467,-4.587,2458684.205,0.64971,2.076,620,6.23181,83182,4731,395.12,9994,4.02,2.59
1139.01,202563254,PC,20h16m08.24s,304.034336,+31d55m32.47s,31.925687,18.077,6.707,2458686.573,4.47333,5.069,1130,7.0803,15455.7,3106,238.726,7947,4.2,1.83
114.01,25155310,KP,04h13m29.93s,63.374706,-69d13m35.73s,-69.226593,63.134,53.433,2459363.488,3.2887878,3.4163602,6985.089176,10.4354627,759.3379892,1338.839545,216.526,5800,4.28004,1.24175
1140.01,320525204,APC,17h39m50.77s,264.961539,+56d04m44.31s,56.078974,-4.979,13.371,2458686.343,13.7336,2.412,3741.59,9.21121,5.72022,430,121.182,5941.5,,1.37
1141.01,159510109,APC,16h30m08.33s,247.534722,+80d18m27.96s,80.307766,-18.335,66.536,2458687.598,16.947643,7.570903,11700.79128,13.617156,78.2698478,758.6096657,97.3391,5894.7,4.37,1.1179
1142.01,284450803,FP,19h22m50.15s,290.708965,+56d36m55.39s,56.615386,6.716,-14.218,2459439.857,3.3687742,2.137,4080,21.4071,3638.63,2163,299.294,7518,3.82,2.68
1143.01,160268701,FP,12h10m09.28s,182.538652,+77d21m08.15s,77.352264,-36.299,4.191,2458694.079,11.19602,4.265,2814.4,13.4737,,,191.984,6152,3.84,2.31
1144.01,28230919,KP,19h50m50.44s,297.710176,+48d04m54.71s,48.081864,125.984,232.988,2459420.377,4.8877927,2.3417687,4158.747958,4.8273267,100.8647144,808.2664745,37.7647,4757.3,4.56,0.759854
1145.01,350995812,PC,19h27m41.14s,291.92142,+36d31m47.63s,36.529898,6.892,6.137,2458685.816,2.97164,1.534,7350,,3089.18,2076,438.395,8562.5,,
1146.01,21755546,FP,19h29m08.83s,292.286802,+30d17m50.38s,30.297329,2.072,-1.714,2458684.131,0.65957,1.546,773.369,,,,411.307,8598.7,4.1,
1147.01,288391628,FP,17h47m50.93s,266.962207,+83d25m43.77s,83.428826,0.631,34.935,2458692.142,10.92746,1.928,4050,25.4722,104.906,891,218.258,6259,3.59,2.92
1148.01,349827430,KP,10h47m38.17s,161.909027,+71d39m20.62s,71.655727,-56.184,-34.808,2459439.819,5.5514764,4.217,8760,15.0317,559.749,1355,96.5173,6403.9,4.16,1.55
1149.01,117789567,APC,20h03m05.76s,300.774016,+26d53m31.29s,26.892025,3.538,1.463,2458684.489,2.32063,1.331,1780,,4229.19,2246,632.553,8737.5,,
115.01,281541555,KP,00h26m48.63s,6.70264,-56d18m57.97s,-56.316102,21.46,7.316,2458329.902,4.7423785,2.5318098,12264.07987,10.3896303,209.7694575,970.6335828,453.808,5377,4.42476,0.877585
1150.01,16740101,KP,20h31m26.38s,307.8599,+39d56m20.1s,39.938916,16.728,21.478,2458683.445,1.48112,3.853192,7181.553564,20.19176,33325.83348,3446.012506,204.455,9435,4.11,2.28773
1151.01,69679391,KP,19h38m38.74s,294.661413,+31d13m09.12s,31.2192,3.096,-6.157,2459441.669,3.4741267,3.323,14740,20.5828,3478.23,2139,136.426,8894.8,4.38,1.62
1152.01,237184773,FA,18h53m57.53s,283.489697,+37d22m50.97s,37.380825,-15.686,43.795,2458684.091,6.5012,5.453,2240,,,,105.334,5485,,
1153.01,154840461,APC,12h10m45.97s,182.691562,+85d42m18.27s,85.705076,-14.194,-2.275,2458685.579,6.03614,0.978,1633.725155,8.323102,1282.264293,1526.209445,147.134,6528.3,4.21,1.68843
1154.01,459970307,PC,16h59m41.77s,254.924043,+64d41m57.17s,64.699214,-6.159,24.32,2458686.671,21.7451721,4.7430179,812.7922606,2.8054712,34.6731643,618.8966315,93.8819,5704,4.51,0.928499
1155.01,161450762,FP,20h37m06.2s,309.275852,+32d28m15.67s,32.471019,,,2458683.926,1.32003,3.175,552.468,,,,,,,
